	지점번호	지점명	일시	강수량(mm)	1시간최다강수량(mm)	1시간최다강수량시각	
105	강릉	2016-03-23	9.0			
105	강릉	2016-03-24	1.0			
105	강릉	2016-03-25	0.5			
105	강릉	2016-04-03	1.0	0.5	18:03	
105	강릉	2016-04-06	0.5	0.5	23:24	
105	강릉	2016-04-07	21.0	4.0	00:02	
105	강릉	2016-04-10	4.5	1.5	22:58	
105	강릉	2016-04-11	2.0	1.8	00:32	
105	강릉	2016-04-16	14.5	5.0	20:48	
105	강릉	2016-04-17	3.5	2.0	01:11	
105	강릉	2016-04-18	1.5	1.0	19:07	
105	강릉	2016-04-20	4.0	3.5	22:52	
105	강릉	2016-04-21	20.5	3.0	08:17	
105	강릉	2016-05-02	0.5	0.3	22:15	
105	강릉	2016-05-03	0.2	0.1		
105	강릉	2016-05-04	0.3	0.3	02:14	
105	강릉	2016-05-10	28.0	3.5	19:36	
105	강릉	2016-05-11	2.0	1.5	02:22	
105	강릉	2016-05-15	1.5	1.5	22:45	
105	강릉	2016-05-16	1.0	0.5	00:36	
105	강릉	2016-05-24	0.1	0.1		
105	강릉	2016-06-07	0.2	0.2		
105	강릉	2016-06-12	2.5	2.5	16:20	
105	강릉	2016-06-13	1.0	0.5	05:18	
105	강릉	2016-06-14	3.5	1.5	22:52	
105	강릉	2016-06-15	10.0	5.0	00:02	
105	강릉	2016-06-19	0.3	0.2		
105	강릉	2016-06-22	5.5	3.0	15:41	
105	강릉	2016-06-24	10.5	3.5	06:29	
105	강릉	2016-06-28	0.2	0.1		
105	강릉	2016-06-30	7.0	4.5	17:28	
105	강릉	2016-07-01	47.0	14.0	17:17	
105	강릉	2016-07-02	19.5	12.0	00:18	
105	강릉	2016-07-03	0.1	0.1		
105	강릉	2016-07-04	94.0	11.5	22:06	
105	강릉	2016-07-05	78.0	18.0	00:14	
105	강릉	2016-07-06	13.5	5.0	01:47	
105	강릉	2016-07-14	51.5	28.5	07:04	
105	강릉	2016-07-16	96.0	22.0	06:26	
105	강릉	2016-07-17	3.5	2.0	20:08	
105	강릉	2016-07-20	1.0	0.5	06:07	
105	강릉	2016-07-24	0.5	0.5	00:01	
105	강릉	2016-07-30	0.1	0.1		
105	강릉	2016-07-31	19.5	18.5	18:38	
105	강릉	2016-08-01	1.5	1.5	13:30	
105	강릉	2016-08-02	1.5	1.5	12:32	
105	강릉	2016-08-07	2.0	2.0	16:14	
105	강릉	2016-08-08	23.5	12.0	17:17	
105	강릉	2016-08-09	0.1	0.1		
105	강릉	2016-08-14	21.0	17.5	15:06	
105	강릉	2016-08-15	0.5	0.5	12:09	
105	강릉	2016-08-16	0.5	0.4	03:36	
105	강릉	2016-08-21	1.0	1.0	06:55	
105	강릉	2016-08-25	7.5	5.0	22:09	
105	강릉	2016-08-26	72.5	27.5	01:09	
105	강릉	2016-08-28	96.0	35.5	17:04	
105	강릉	2016-08-29	49.5	10.5	08:06	
105	강릉	2016-08-30	4.0	1.5	17:17	
105	강릉	2016-08-31	1.5	1.0	06:46	
105	강릉	2016-09-02	2.0	1.2	11:04	
105	강릉	2016-09-03	6.5	2.0	10:10	
105	강릉	2016-09-04	24.5	15.5	22:05	
105	강릉	2016-09-05	21.0	11.0	03:48	
105	강릉	2016-09-08	1.5	1.0	02:29	
105	강릉	2016-09-09	3.0	1.5	20:13	
105	강릉	2016-09-11	0.5	0.3	08:11	
105	강릉	2016-09-12	4.0	4.0	00:25	
105	강릉	2016-09-17	11.5	2.5	09:14	
105	강릉	2016-09-18	2.0	1.9	14:34	
105	강릉	2016-09-19	0.5	0.4	02:55	
105	강릉	2016-09-26	0.1	0.1		
105	강릉	2016-09-27	6.0	2.5	20:15	
105	강릉	2016-09-28	21.5	4.0	15:11	
105	강릉	2016-09-29	0.2	0.1		
105	강릉	2016-10-02	0.5	0.3	18:39	
105	강릉	2016-10-03	5.5	2.5	07:57	
105	강릉	2016-10-04	0.1	0.1		
105	강릉	2016-10-05	22.0	5.0	06:27	
105	강릉	2016-10-06	0.3	0.2		
105	강릉	2016-10-07	3.5	1.5	22:27	
105	강릉	2016-10-08	0.5	0.5	00:22	
105	강릉	2016-10-12	0.3	0.3	07:43	
105	강릉	2016-10-20	0.4	0.2		
105	강릉	2016-10-21	1.0	0.5	01:23	
105	강릉	2016-10-22	2.5	2.0	22:44	
105	강릉	2016-10-23	18.5	4.5	00:15	
105	강릉	2016-10-25	6.0	2.5	08:05	
105	강릉	2016-10-28	1.5	1.0	06:41	
105	강릉	2016-10-29	15.5	7.0	02:08	
105	강릉	2016-11-05	5.0			
105	강릉	2016-11-06	23.0			
105	강릉	2016-11-18	0.5			
105	강릉	2016-11-22	4.0			
105	강릉	2016-11-23	0.5			
105	강릉	2016-11-29	0.5			
105	강릉	2016-12-09	0.5			
105	강릉	2016-12-13	0.5			
105	강릉	2016-12-14	22.0			
105	강릉	2016-12-21	20.0			
105	강릉	2016-12-22	16.5			
105	강릉	2016-12-27	23.0			
105	강릉	2017-01-05	6.0			
105	강릉	2017-01-08	1.5			
105	강릉	2017-01-09	0.5			
105	강릉	2017-01-20	24.0			
105	강릉	2017-01-29	4.5			
105	강릉	2017-01-30	12.0			
105	강릉	2017-02-22	3.5			
105	강릉	2017-03-01	3.0			
105	강릉	2017-03-02	16.0			
105	강릉	2017-03-14	7.5			
105	강릉	2017-03-21	12.0			
105	강릉	2017-03-23	0.5			
105	강릉	2017-03-25	2.0			
105	강릉	2017-03-26	1.0			
105	강릉	2017-03-31	6.5			
105	강릉	2017-04-01	8.0	3.0	14:23	
105	강릉	2017-04-02	0.5	0.5	01:25	
105	강릉	2017-04-05	3.0	1.5	18:54	
105	강릉	2017-04-06	2.0	1.0	04:24	
